t	x_00	x_01	x_02	x_03	x_04	x_05	x_06	x_07	x_08	x_09	x_10	x_11	x_12	x_13	x_14	x_15	x_16	x_17	x_18	x_19	x_20	x_21	x_22	x_23	x_24	x_25	x_26	x_27	x_28	x_29	x_30	x_31	x_32	x_33	x_34	x_35	x_36	x_37	x_38	x_39
367d12h	0.1249223131116376	-2.496378090527751	0.7621720863583337	-0.16025360701231667	1.5371615073155827	0.7478324260632428	-0.751762951119315	1.749323985155295	2.020443332815527	1.4109376275849463	0.9855104919521934	0.9911817637194146	0.10940984002721486	2.031293200199581	-0.2124538006465451	0.40001662587474296	0.4192318194832637	-1.0610030072825085	-0.5094962737684997	0.3006881129302334	0.04682422592452035	-2.767434352583655	-0.4818746160977205	-0.9419202278316141	-0.5447613715660846	-0.22423248545857152	0.6442987908108191	1.6550711904890205	-1.0637402527720363	0.556708180444602	0.5511237317957616	-0.2461621724391519	-0.985311078224209	0.04880225812955457	0.11849680138257727	0.03160920469230553	-0.6745770978002744	1.3359079505072335	-0.6639307018723793	-0.8099840992565961
367d18h	0.04258390365036728	-1.1704520229397222	-0.015815252863989958	0.30260897464677333	-0.578826987454653	-0.11260040429499095	0.961381235389674	0.23864003306591736	-0.5482536118266912	-1.118516806961633	0.9636238103914614	-1.138733658085547	-0.5195502382737607	-0.14055871831976677	0.772614654016924	0.6977138827375295	-0.3717038384147285	-1.1913209232087534	-0.2132731156831155	-0.47930598045737777	-1.062307260883633	0.1835064791208854	-0.17440246880958046	-1.6797985544485559	-0.35598937486728804	0.8406739987751413	-0.05951038709778298	-0.25968717219801635	0.07099944540193909	-0.5608370926366678	-0.2568433227816664	-0.3869467447456018	1.7576759518478833	0.19702102845848604	-0.019029000897014637	2.583951107598044	1.1940166646118413	0.020400026233827466	-1.1786150430899356	0.2828975007876125
368d00h	0.7918806494875484	0.28092004174054064	-0.5602518181548982	-0.06517143845603379	-0.6753355152226255	-0.09573402574211831	-0.10054309563715631	-0.11581187732528563	0.026653895586508672	-1.6798783841651708	-0.48690874891405256	-0.3535385330407282	-0.4882993739223928	-0.06248366344775404	1.0719183142540212	-1.217550311412935	0.16515066867810194	0.4315548121630955	-1.0097561425997659	-0.5760477055104765	0.609392839590519	0.5084165777218109	0.2989144491219512	-0.737542341572045	-0.6476581676541152	-1.0344666774201194	1.6146232277271446	1.2690933363805428	1.2439085344310876	0.3688787186024323	-0.8689537849230707	0.4110823596414301	1.8452774968090628	-1.12916401360253	-0.448040628013507	0.45359370164038937	0.6840843627772971	-1.1243250447486068	-0.83373015921063	-1.123964393539941
368d06h	0.7659374273335043	-0.5162164452266118	0.767077200136147	-1.3273516541122596	1.0671702449413045	-0.18723420759747061	0.781176114259624	-0.13264342851286395	1.7312324443756668	-0.9531255929706793	-0.9556246814699746	0.5267985930158708	0.7279844220258734	-1.3341973277689816	0.17825760518057368	0.9977989543392648	1.543583636917764	-0.3608558627593976	1.2893277530026457	-0.3278343931591818	-0.3790607129652428	1.3649207990465655	-0.9635827535245189	0.34332336603763103	-1.143785484030755	-0.9674146216993604	0.22058885723096747	0.9137528303064488	-0.9515724696199764	-1.4498257749824448	0.03488479261478206	1.1816704900390727	-0.6997998707083999	0.2628110962802627	0.3629492862596382	0.9581036477950425	0.2485928723695151	1.4798936012140673	0.059608076916535115	-0.5364284867463299
368d12h	1.6928141669005379	-0.1997733923343708	0.3670103090483559	0.9980171797134523	0.6952432249281227	-1.306372948358093	0.07045912026386482	0.20777502487265692	-1.7144516455555971	0.781469884326442	0.3042680746186065	0.5644261166432063	0.11381657554128591	1.367970974791444	-2.072655202033216	0.06684534773367913	-0.04747640019672192	0.98685517641614	0.09483720898376359	-0.2062085166769184	0.2309857273750238	-0.250966725154561	-0.3690396500669702	-0.05320156402907193	-0.07121817973192561	0.9887101055215168	-0.22032621788511958	1.8307011645708464	-1.3046098853410335	0.323007622808177	0.6434626362883599	-0.9672809665928243	-0.6868068597524444	-1.6385563755702799	0.5974387050015392	0.8437594636484145	-0.5913683736834878	-1.0490504950703186	-0.40818151536533526	0.4238168121319901
368d18h	0.8925338008344984	1.348683696523499	0.5004437115075724	0.8488586569857347	-1.1579740840775756	-0.9378028053459353	0.4131817166702645	1.0068507366327974	-1.4825662194352303	0.6773495308478743	-0.5917667448193392	-1.6495208319774461	-0.6583108599900649	1.0445692717574446	1.262406650516957	0.09742905093782939	1.0085818240629396	1.6446797921611715	1.4000706442854276	-0.12450971145002629	-0.3855711066367638	1.6774906766206228	-1.6460628025523971	-1.1914698988805235	-0.09847380247175062	2.4416721120452736	-1.1203736248977894	1.0404231185372048	-0.7668136935320133	-0.07215553015582298	-1.3813826254698418	-1.06122590930686	-0.0587686275939294	0.7968339434567263	-1.417975834943311	-0.8907271530381186	0.2365767511859462	-1.514502649205291	-1.5519232100634839	0.8857128829341455
369d00h	-0.49904071433544034	-0.14051459666387867	-0.5665024680249809	0.4392521929319846	0.28143195294390505	-0.20457725072756713	0.3524351519584395	1.013109711230489	-1.6671136845085106	-0.4347665286228987	-1.1783974189526556	0.7458519980732234	-0.6753276367158755	-1.0457791645964394	0.14104262369085543	-1.579902148464674	0.7074505334635306	-0.11432052261294548	-0.8505560584760808	1.8946853713678917	0.26684279811570477	0.1753303636166415	1.0153935451046368	0.5773576737359157	-0.8208648230071528	-0.12033608440335587	-0.5352273780489811	-0.1721390893784483	0.7348842802606977	0.6250931021786963	-0.49294094087627416	-0.9706304081234818	0.8715733413613058	0.8927878777257064	-0.012169977263604626	-1.5805691635377634	0.04882861111270731	-1.3707405395743402	0.8962911708522637	-0.1456648178431632
369d06h	-1.2613764208884675	0.43226829022822527	0.707775763888315	-0.3860935663207618	-0.2958448404870587	1.1848969917414243	0.8264345476337687	-1.6943030725698296	-0.783278412213587	-2.150939617863281	1.0384553441458224	0.2343829017027652	-1.8649457720504576	0.2224048329876475	1.7760425576176124	-0.779274136871877	-1.072663720610308	-0.22405853131423709	0.06558131530143245	1.6435893878051926	-0.8013220298869153	-1.5873133369279913	0.751798455707687	0.3607077316142701	0.6093486096444332	-0.30494477450564067	0.39824526292326756	1.4357885611754275	0.10073328611648238	1.9343390940365324	-0.3103070339834752	0.0639383705673903	-0.18129842511264527	-0.13930514548576298	-0.12580408894023098	0.312871538754047	-0.865083262503249	0.6408304345435213	0.23403330282472046	1.0535125780122234
369d12h	-1.027570372128088	-0.21055432253786052	0.3816023189554029	-0.0938225977446877	0.023818800945320646	-0.1579191095966566	1.7696161235396002	0.3821571588755379	0.20346901653637675	-0.6501683692993668	0.6007522225652401	0.06441541180272094	2.25501553847334	0.8969893142190734	-0.8942390821869722	0.708443707956764	1.417163520292416	0.6722534569422466	-1.5455632366974783	0.22173748967626108	0.38895572296115993	-0.6731380250389947	-0.5668295988655384	0.19896430653867567	-1.6454225138804695	0.3614644423379904	0.2151928486218352	0.5130223866100951	0.2163157346937475	0.04036430228343494	-0.44501610486971194	-0.47716834456758045	-0.9855058214069958	-1.048843019152802	-0.6415906811096533	0.3359743960976268	-1.2718529778544267	-0.05625917318491713	-0.4339012053075571	-1.5537196004066671
369d18h	0.05276600649084423	-1.978850683494267	-0.3568083132577193	0.19348981332539264	-0.44236604850230654	-1.1469492726092485	0.1066003255679763	-0.03680681481441741	1.1819703024993007	1.1574230699194679	1.211991214201214	0.245501082723511	0.26497866986993496	-0.7459102598716794	1.718304723632868	0.7699941554224888	-0.017869900981494668	-0.5430389406067829	-0.4786953869383572	0.07536083584572358	0.05846692500661813	1.306065668233909	-1.250879428392349	-1.0735083332532573	-0.7524026823162693	0.9105066099672786	0.1816449469037814	-1.54467862034887	0.6812260861126878	1.2523469536182341	0.15293798800946456	1.2569450554677928	-0.8697408173786583	2.11979640780623	0.00288596163789469	1.0376011400187817	-0.9500909122944399	-0.3357683628182596	-0.14554864179830104	0.11306487677946839
370d00h	2.23995867485821	0.8156514160967117	-0.8803603915229133	0.5805816187257276	-2.2166275349499025	-0.3685037292142493	-0.3613482049353644	-0.09903109962143598	1.0210896537336802	-0.1647797373671688	0.6939438622782393	-0.06207386444259714	0.4618762484236618	0.006918106583730049	0.15862147284682857	-0.3544379268590889	0.9884285261970975	-0.8562770277489492	-0.09284015964733133	0.20129549504319208	-0.8300349499092	-0.9687566855481198	-0.6757079972999226	0.6504593327429289	-1.2061255620006839	1.4575494951699697	0.52120065180965	-1.4881849994562515	0.4179586433377998	1.229334479410653	-1.3459358419455647	0.12116080174477156	-0.17018303200043777	0.03540488477331238	-1.6988996217966605	-1.316515173637106	-0.7546755409267548	-0.3183542727089529	0.43296868809049927	-1.4699857359404411
370d06h	-1.1418154214766754	0.16483766979152994	0.3040706422125585	0.6040147046431044	0.5538568989621295	-1.5370893141902429	-0.24609046123969291	0.45654849590607754	0.5941036928563627	0.5281453296193419	-1.5782312159462468	0.22632901116937534	-0.2930885652395083	1.682683129264832	1.112341672061624	1.5876678060347122	-0.638539997769538	0.985766081526439	-0.41157590150905754	-1.5391092572503262	-0.014061628885954656	-0.38933292216139964	0.25043490176760236	0.32839657588294785	1.832216285282628	0.3189703745915262	0.7099288627697323	0.05881140298443447	-0.06727353563889497	-0.6028259322630383	-1.1592337125333028	0.8937847992684378	0.1701134443702168	1.7223498540872038	-0.43029779813300306	0.6185338922590212	-0.08339663938082104	-0.7073764100258172	0.7110417021632226	0.8115242940602425
370d12h	-0.8808945684894037	1.370241427917097	0.7429244544578906	-0.6299847671121259	1.9311796707301692	0.21284639046497586	-0.3295280926973489	-0.8766696776977758	-0.3853993341937864	-0.6502149181777427	-0.7932834365606205	0.00883919227681841	0.9145773030708906	-0.0889686245396048	0.1879004662290951	0.702736173646413	-0.7812735621014282	1.8585003424374	0.7613184947454563	-0.0563958396816529	-0.22336121760439104	0.4326786459949123	0.16950406556791273	-0.45255195059499215	1.0778576258304398	-0.44813158199715714	1.0860843293334441	0.4724322213039237	0.09133874908575453	-0.01164707004094591	-0.6943151987793071	1.9301322281110198	-0.12845463434896115	1.9356786744705687	0.09420578123430533	0.08344841689057436	-1.1462034567672366	-0.3005452160937101	-0.5403999236676787	1.4301651527863928
370d18h	-2.2280255165759697	0.759866167151941	0.7323636012572051	-0.37978429836846034	0.23266345625817111	1.6517292474094796	-0.910680247937503	0.981403934747755	1.146321342576107	-1.2957622484317168	-1.3534562606814977	0.19087593408698508	-2.000818164480598	0.28359929608126694	1.2448550032365164	0.14345018009543076	-0.16956256023071758	0.8097856862113725	0.5581946491065922	0.0002503670288418862	0.612899499284036	3.454218658075852	1.4925754820700303	0.3306018862013589	0.6379626159120125	0.12271449240093027	0.19304751463276476	1.1461815547829113	0.349691826592855	0.6044817344601546	2.32119246664946	-0.07347368366887391	-0.10080102667629927	-0.49831424015279924	0.7466084391276522	-0.11210390961125787	0.28815199008920217	0.9610586233084635	0.9971621639451246	1.0250868189148938
371d00h	-1.2805921164507565	0.4901002188908242	0.9227489027860142	-0.24132487478667045	-0.9936868404863352	-0.7633598683846545	-0.9994809389753844	-1.1902454162606557	2.82731938148806	1.2108240960677115	-0.2620824319360451	-2.065812332912378	-0.18267227022770355	1.242140181430981	-0.958073277962054	0.5425649578937094	-0.6631463400563263	0.12993795519107232	0.9852753300774937	-0.6187153843864746	0.3025470869825995	0.36967797208810205	-0.20957236371908056	-0.2027348317902523	-0.14007536593688766	-0.963930519824274	-0.5519194987754976	-0.2880775456608253	-0.8779171534887051	0.42935628703734113	0.8207156988861574	-1.1822658912798532	-0.5723449873744486	-1.2621267141928236	0.4000812383791309	-0.2491367927294184	-0.13327418636952698	-0.3423305000981899	-1.8754695764969944	0.41391810945815605
371d06h	1.121989013114636	1.3192974286902506	1.0741991513332005	-0.33701755783631854	0.158912922680863	1.0218802799289668	0.1779480716131322	-0.1125985363986854	-0.49284673029619713	-0.006846738963085088	-0.2543417386730588	-0.10389190415328758	-0.522131021064189	1.2482034480886723	-1.7998862784006204	2.1372407736085943	-0.08101329542371621	-0.5529576243957768	-1.2237831132332262	-0.575400498856306	0.9982905044557814	-1.6031012321812441	0.4205000477921131	0.5930034400009171	0.08116228280632859	-0.8322147639657335	2.2430290207454147	1.040866400876143	-0.09746607213055844	-0.7556477565863182	0.41846513844336747	1.111727651652399	0.6042927014782602	0.10846419473971486	0.7690454346113966	0.6443538129114699	2.1075406439046085	0.8261662917754504	0.5922506967004633	-0.8460777822455028
371d12h	-0.4104130142254138	0.97067843095776	-0.6811343054795421	0.6943673375904308	2.0728638165291526	1.8999831643501832	-0.19533851014978929	-0.9414906888875008	-1.4450338830603158	0.28048003103160124	1.1107524121733936	-0.14073606491160295	-0.7331136868729321	-0.2563914051896462	-0.43159548642416723	-1.241904135083745	-0.3391861652703723	-0.01566411202528401	1.665334183534837	-0.18607243140607604	-1.3576677121432872	-0.4914211165356548	-1.721121450859206	-1.3434703093188936	-0.0658401400880823	0.7292718621058752	-0.020553432910623372	1.2815607990655964	2.6959084274450045	-0.36236897107342253	0.55230800057132	-0.916115290197576	1.851391060148498	-2.6079296649490105	-0.046663846786112954	0.08171474293611093	0.09612675801124303	-0.0014910852780495927	-0.520539263427439	1.114450230942557
371d18h	0.9195071294306252	1.51543382278024	1.3876276042399869	-0.0164281408487085	-0.39962647782188443	0.5060061366972148	0.6885321943995916	-1.345842112854999	-0.6019148176423103	0.89903325416576	-0.5455098684943859	-1.04697834225456	-0.6916843043201228	0.2585257260389037	-1.4071426841399077	1.5463813994339266	0.046725693933202306	0.26062113448146673	1.189238239271776	-0.3575579370382144	0.26664972223888767	0.841123532396601	0.9880465338202387	0.7770962328672494	-0.6714532355963386	-0.918749763248225	2.1128220082109403	0.13953393875832515	-0.005256130442662848	-0.5393491927299424	-0.5054767151522621	-0.7776748976745683	-1.9586234119533017	-1.1671866130968163	1.3370606339877398	1.0519678784381412	-1.2466557125011648	0.46456771326552837	1.0698231457187144	-1.1566242508333238
372d00h	0.638360155919119	1.850814223779917	-0.23228896068989074	-1.1684990253177587	0.2665819192490365	-1.058680012810372	-1.6268788977287945	-0.3015130187415681	0.48136458173435903	-0.6820603755091583	1.5941642221350882	-0.3636167940842361	0.31883999061665413	-1.08359626542909	1.3778901163268733	0.36541293558580606	0.17706191801580598	0.7179669934656104	-0.41815156505703477	-0.01888124038342192	-0.4449513382095916	0.7647975302351849	-0.6969482091484925	-1.7122746185151585	-1.3071663088220458	-1.1066455267155726	0.6210621918158017	-0.05813537138777921	1.7853393917013036	0.1959621171077404	0.42331999842274937	1.5567624712923376	2.5691038848349215	0.3187036020462892	1.7727301057024238	1.2138428140720718	1.4239519134673297	-0.9955609345815573	0.44911445763308544	-1.4621441364190333
372d06h	0.9878718970297046	1.1335638918368183	-1.0323652711144595	-1.003032040063581	-0.864499292553282	-0.747638593825207	-0.35385021521652155	-2.0681318744758417	1.2611122916973052	-0.5156719464879403	-1.4041938752672465	0.7075313794621152	0.18342958069861937	-2.002062746605255	0.033936401619883046	-1.458597043992001	-0.8820750272427565	-0.5256721505322282	0.9145799662807864	0.1598951838669504	0.44306446327430365	1.346319573214383	1.425844119476355	-0.7616470991415867	0.2669119785181713	0.24470043051777218	-0.07039321744683719	-1.1780595954870405	1.255937981927656	0.25304137888659917	2.3240007605371864	0.1624916003363191	-0.5865088024523045	-0.8430272493797362	-1.3492917859553015	-0.1726605709341901	0.3266702421239816	-0.09908787702888491	1.0837329375124745	1.8076642907913398
372d12h	-0.5660937763858622	-1.326693517065273	-1.164025319695567	0.7596760522425848	-1.0635192384579257	0.46953575092392397	0.8606586625530248	0.4188499676688258	1.079747764468415	-0.6607096777852965	1.0255882988120326	-0.00187425917017775	-0.7887502509329805	-1.5297271427406776	-1.6585423803758368	0.1488913979507629	-0.6956286350494174	-1.549286926740488	-0.847629187858468	0.0146692134986885	0.13461463883838667	-0.2324539430874944	-1.1327789224648745	-2.3035270469803595	-0.03898367167540278	1.2617086664582882	0.8758548761394566	-0.6112921925804501	0.5781593502722356	2.8367715833176397	-0.858283935985858	0.2153359592905745	-0.6081965540158374	-1.1492591492648763	0.6880569642518365	-0.20740444966361732	1.0047236252362968	1.5846551078910318	-1.3179774855826651	1.0208261583871154
372d18h	-1.5527078687279323	-0.7802284310843866	0.8251664288861204	-0.018641006288005628	-0.10570870989664408	0.9487403788037228	0.3593426946123218	-1.4210983355243185	0.42552932086854156	1.055224491203365	-1.0091948366033436	1.5507041220427167	0.3626953380561573	-0.2725350153151837	-0.3797550338993571	1.8900114286664766	-0.6795663898066949	1.4162173192372167	-0.11831946733815585	1.2594429599804213	0.9151287614270722	-1.1711337487880877	-1.637223320839565	-0.3423281864761053	-0.5431248459641808	0.96515407380296	0.6358208390765984	0.5419308831605016	-2.2619554419486008	0.28190266704203826	-0.69687629818095	0.7546257506596333	0.701422661272845	0.5855843209035959	0.6708970800236823	0.8219138776736543	-0.5544292645127471	0.11225644521729171	-0.7628198988081827	0.7630978997858389
373d00h	-1.280744225471629	0.7707052116735573	1.1483850063421863	0.2505689790731573	1.3408878835123372	0.8522369475456718	-0.27927816513796866	0.25032028634946235	-0.7621322298172435	-0.09293339023868867	-1.7182982448994764	0.8858738399828974	2.894328100255856	1.006220449141642	1.9195031690820514	-0.021005079467636495	1.455363390919707	-1.164835381231858	0.6937946105262613	-1.3259303633524004	-0.4783954167173663	-1.3497036179607333	-1.8403636343858174	0.8092812931348905	0.6227973583829698	0.8911185015160408	-0.5317517961145587	-1.4584691460197596	0.9553425887764627	-0.5495690826167555	-0.17210565860301233	-0.5027529313561562	-1.7624541859352896	0.1619784775191136	1.7831610932455249	-0.7446262991591326	-2.0911834399301013	-0.16187423947028964	3.418750257263258	-0.5237182267657314
373d06h	-2.2249005190403706	-0.04691609568046633	0.3021506586539435	1.769308793454039	-0.2342411778626959	-1.123169319087316	0.1542479732539936	2.1485881129384112	-0.5646619528455222	-1.465671203702188	-1.3760944628952587	1.6973976616643245	-0.6919441217505835	-0.06971387385192614	-0.04782825158551775	1.0585073224887607	1.4443667613535522	-0.09599192247003523	-0.7852161321625759	0.2770135266119793	-0.7308438618836847	-2.135255649193006	0.5087016982303579	-1.026260393496866	1.0456076493061564	1.1654603995599973	-0.18074678262278282	-1.0263995809778304	1.5943153026269758	0.10903228191583066	-0.06494754077459691	-1.412565265259872	-0.9420171274310084	-2.183619861064242	0.434847021265003	0.15581999802966373	-0.35361810722961134	-0.3279888608500238	-0.9350452245433342	-1.1787706825140858
373d12h	0.05626401290588077	-0.5048416587503397	-1.3707524481760756	0.7564929105441321	-0.6821701074421967	-0.3314735468402437	1.2231846235313777	-0.21099546382262163	0.3186031829763135	1.5442170795056938	0.39553870173230027	0.42180473062629287	0.7620472129897141	0.6656360712438739	-0.9395314518913483	0.47753101535054276	-1.0376807198410312	1.5589364941079211	-0.8347895172554225	1.8030558622659547	0.1350748408125109	-1.306869159760173	0.5520611732931516	2.1297829894816966	0.911383423618257	0.48720304444352297	-0.3166791821644097	-1.297231054822279	-1.040735019480647	0.6353497453965764	0.28890349647281915	0.6085487693704023	1.2714100669942514	-0.39433061808935244	1.1415889957274117	1.7389894897881808	1.542973155007613	-0.45626569604482736	-0.21916883207967075	1.1045572914971828
373d18h	0.03391551992297087	-0.6585918410596675	1.0108866848091886	0.14294696008261215	-1.5266493325122903	1.420186804796573	1.1717383759957196	-0.22269019729718945	0.1575791977581036	-1.3668598678333492	-0.450898403947628	-0.23066167962999398	-0.22077814165180326	0.1900014210018586	-1.538288093052629	0.545497062805024	1.5951438925515085	-2.1929928422397755	0.7237730972030932	-0.15793482336057962	-0.0581152705316486	-0.3682727036139318	-1.2583708989044382	1.0126235973018372	0.27425706476613976	0.859605898902448	0.722497404355146	-0.5792829695625101	-0.9962033735264874	0.4389222407143227	0.3222767255516612	0.29980782001632916	-2.0923640524058853	1.0308179246531253	1.4448635613678587	1.224107184199745	-0.9033982052481678	-0.790000860629671	-0.011882442950422685	1.0947006753605313
